CreatedDate,CreatedTime,Symbol,Type,Volume,Price,Side,CallPut,Strike,Spot,Premium,ExpirationDate,Color,ImpliedVolatility,Dte,ER,StockEtf,Sector,Uoa,Weekly,MktCap,OI
7/24/2026,3:00:21 PM,LRCX,ML/,10,45.65,,PUT,335,304.98,45650,8/14/2026,WHITE,0,21,F,STOCK,Information Technology,F,T,512158000000,65
7/24/2026,3:00:28 PM,PLTR,ML/,10,41.87,,CALL,150,124.535,41870,12/15/2028,WHITE,0,875,F,STOCK,Information Technology,F,F,286478000000,3451
7/24/2026,3:00:28 PM,PLTR,ML/,10,39.22,,CALL,120,124.535,39220,12/17/2027,WHITE,0,511,F,STOCK,Information Technology,F,F,286478000000,1157
7/24/2026,3:00:44 PM,LLY,BLOCK,1,255.77,,CALL,1000,1193.34,25577,1/15/2027,WHITE,0,175,F,STOCK,Health Care,F,F,1037874000000,881
7/24/2026,3:01:09 PM,ASML,ML/,4,83.7125,,PUT,1800,1755.66,33485,7/31/2026,WHITE,0,7,F,STOCK,Information Technology,F,T,758742000000,62
7/24/2026,3:01:12 PM,ASML,ML/,3,83.85,,PUT,1800,1755.66,25155,7/31/2026,WHITE,0,7,F,STOCK,Information Technology,F,T,758742000000,62
7/24/2026,3:01:21 PM,WDC,BLOCK,10,41,,CALL,630,513.98,41000,9/18/2026,WHITE,0,56,F,STOCK,Information Technology,F,F,252521000000,124
7/24/2026,3:01:21 PM,WDC,ML/,16,141.6,,PUT,655,513.98,226560,7/31/2026,WHITE,0,7,F,STOCK,Information Technology,F,T,252521000000,29
7/24/2026,3:01:38 PM,PLTR,BLOCK,40,95.6,A,PUT,220,124.5,382400,8/21/2026,WHITE,0,28,F,STOCK,Information Technology,F,F,286478000000,51
7/24/2026,3:01:38 PM,PLTR,BLOCK,30,85.6,,PUT,210,124.5,256800,8/21/2026,WHITE,0,28,F,STOCK,Information Technology,F,F,286478000000,36
7/24/2026,3:01:38 PM,PLTR,BLOCK,120,75.6,A,PUT,200,124.5,907200,8/21/2026,WHITE,0,28,F,STOCK,Information Technology,F,F,286478000000,238
7/24/2026,3:01:38 PM,PLTR,BLOCK,50,105.6,A,PUT,230,124.5,528000,9/18/2026,WHITE,0,56,F,STOCK,Information Technology,F,F,286478000000,100
7/24/2026,3:01:46 PM,PLTR,BLOCK,35,8.05,,PUT,124,124.5,28175,8/14/2026,WHITE,0,21,F,STOCK,Information Technology,F,T,286478000000,0
7/24/2026,3:02:19 PM,ASML,BLOCK,3,215.5,,CALL,2400,1757.51,64650,6/17/2027,WHITE,0,328,F,STOCK,Information Technology,F,T,758742000000,9
7/24/2026,3:02:36 PM,HOOD,ML/,10,28.137,,PUT,120,94.945,28137,9/18/2026,WHITE,0,56,F,STOCK,Financials,F,F,95192000000,977
7/24/2026,3:02:48 PM,PLTR,BLOCK,25,14.8,,CALL,110,124.51,37000,7/31/2026,WHITE,0,7,F,STOCK,Information Technology,F,T,286478000000,636
7/24/2026,3:02:48 PM,PLTR,BLOCK,50,2.05,,CALL,150,124.51,10250,8/21/2026,WHITE,0,28,F,STOCK,Information Technology,F,F,286478000000,12029
7/24/2026,3:02:49 PM,CRWV,ML/,200,1.465,,CALL,145,73.46,29300,10/16/2026,WHITE,0,84,F,STOCK,Information Technology,F,F,49810000000,2277
7/24/2026,3:02:49 PM,CRWV,ML/,100,6.065,,CALL,80,73.46,60650,8/21/2026,WHITE,0,28,F,STOCK,Information Technology,F,F,49810000000,6313
7/24/2026,3:03:02 PM,LRCX,SWEEP,123,5.614,,PUT,230,304.345,69052,8/21/2026,WHITE,0,28,F,STOCK,Information Technology,F,F,512158000000,0
7/24/2026,3:03:04 PM,ASML,BLOCK,9,42.1,,PUT,1580,1757.51,37890,8/21/2026,WHITE,0,28,F,STOCK,Information Technology,F,F,758742000000,535
7/24/2026,3:03:38 PM,LLY,ML/,1,382.35,,CALL,820,1190.5,38235,10/16/2026,WHITE,0,84,F,STOCK,Health Care,F,F,1037874000000,0
7/24/2026,3:03:38 PM,LLY,ML/,1,344.65,,CALL,860,1190.5,34465,10/16/2026,WHITE,0,84,F,STOCK,Health Care,F,F,1037874000000,0
7/24/2026,3:03:48 PM,LRCX,ML/,10,45.59,,PUT,335,304.56,45590,8/14/2026,WHITE,0,21,F,STOCK,Information Technology,F,T,512158000000,65
7/24/2026,3:03:48 PM,LRCX,ML/,10,42.22,,PUT,340,304.56,42220,7/31/2026,WHITE,0,7,F,STOCK,Information Technology,F,T,512158000000,2942
7/24/2026,3:04:57 PM,WDC,BLOCK,44,17,,CALL,800,514.08,74800,9/18/2026,WHITE,0,56,F,STOCK,Information Technology,F,F,252521000000,113
7/24/2026,3:05:02 PM,WDC,SWEEP,22,14.05,,PUT,470,514.08,30910,7/31/2026,WHITE,0,7,F,STOCK,Information Technology,F,T,252521000000,1088
7/24/2026,3:05:02 PM,LRCX,ML/,10,36.32,,PUT,310,304.56,36320,8/28/2026,WHITE,0,35,F,STOCK,Information Technology,F,T,512158000000,54
7/24/2026,3:05:08 PM,PLTR,BLOCK,10,26.73,,CALL,120,124.51,26730,3/19/2027,WHITE,0,238,F,STOCK,Information Technology,F,F,286478000000,1101
7/24/2026,3:05:45 PM,WDC,BLOCK,3,123,,CALL,400,513.529,36900,8/7/2026,WHITE,0,14,F,STOCK,Information Technology,F,T,252521000000,41
7/24/2026,3:05:48 PM,PLTR,BLOCK,100,1.41,BB,CALL,130,124.33,14100,7/31/2026,WHITE,0,7,F,STOCK,Information Technology,F,T,286478000000,22997
7/24/2026,3:06:05 PM,HOOD,ML/,43,29.56,,CALL,110,94.72,127108,1/21/2028,WHITE,0,546,F,STOCK,Financials,F,F,95192000000,1429
7/24/2026,3:06:22 PM,LRCX,ML/,5,139,,CALL,170,304.51,69500,9/18/2026,WHITE,0,56,F,STOCK,Information Technology,F,F,512158000000,321
7/24/2026,3:06:22 PM,LRCX,ML/,5,139.95,,CALL,185,304.51,69975,1/15/2027,WHITE,0,175,F,STOCK,Information Technology,F,F,512158000000,0
7/24/2026,3:06:35 PM,HOOD,ML/,10,25.32,,CALL,80,94.52,25320,12/18/2026,WHITE,0,147,F,STOCK,Financials,F,F,95192000000,1337
7/24/2026,3:06:55 PM,ASML,ML/,10,62.32,,PUT,1615,1755.59,62320,8/28/2026,WHITE,0,35,F,STOCK,Information Technology,F,T,758742000000,0
7/24/2026,3:06:56 PM,LRCX,BLOCK,10,75.25,,PUT,370,305.11,75250,8/21/2026,WHITE,0,28,F,STOCK,Information Technology,F,F,512158000000,435
7/24/2026,3:07:15 PM,ASML,BLOCK,6,62.2,,CALL,1835,1751,37320,8/14/2026,WHITE,0,21,F,STOCK,Information Technology,F,T,758742000000,0
7/24/2026,3:07:19 PM,PLTR,SWEEP,200,1.06,,CALL,180,124.33,21200,9/18/2026,WHITE,0,56,F,STOCK,Information Technology,F,F,286478000000,7136
7/24/2026,3:07:21 PM,HOOD,ML/,23,14.68,,CALL,81,94.52,33764,7/31/2026,WHITE,0,7,F,STOCK,Financials,F,T,95192000000,0
7/24/2026,3:07:26 PM,LRCX,ML/,5,95.31,B,CALL,220,305.11,47655,9/18/2026,WHITE,0,56,F,STOCK,Information Technology,F,F,512158000000,0
7/24/2026,3:07:26 PM,LRCX,ML/,5,98.49,,CALL,250,305.11,49245,1/15/2027,WHITE,0,175,F,STOCK,Information Technology,F,F,512158000000,899
7/24/2026,3:07:37 PM,ASML,BLOCK,2,135,,CALL,1800,1751,27000,9/18/2026,WHITE,0,56,F,STOCK,Information Technology,F,F,758742000000,1213
7/24/2026,3:07:45 PM,WDC,BLOCK,12,32.2,BB,CALL,510,511.32,38640,7/31/2026,WHITE,0,7,F,STOCK,Information Technology,F,T,252521000000,197
7/24/2026,3:07:47 PM,LLY,ML/,14,42.04,,CALL,1160,1191.385,58856,7/31/2026,WHITE,0,7,F,STOCK,Health Care,F,T,1037874000000,67
7/24/2026,3:07:48 PM,CRWV,ML/,264,1.4641,,CALL,145,73.25,38652,10/16/2026,WHITE,0,84,F,STOCK,Information Technology,F,F,49810000000,2277
7/24/2026,3:07:48 PM,CRWV,ML/,132,6.0682,,CALL,80,73.25,80100,8/21/2026,WHITE,0,28,F,STOCK,Information Technology,F,F,49810000000,6313
7/24/2026,3:08:01 PM,WDC,ML/,2,142.5,,CALL,560,511.32,28500,3/19/2027,WHITE,0,238,F,STOCK,Information Technology,F,F,252521000000,154
7/24/2026,3:08:09 PM,LRCX,SWEEP,14,40.9536,,PUT,260,305.11,57335,12/18/2026,WHITE,0,147,F,STOCK,Information Technology,F,F,512158000000,573
7/24/2026,3:08:19 PM,ASML,ML/,30,14.33,,CALL,2160,1751,42990,8/21/2026,WHITE,0,28,F,STOCK,Information Technology,F,F,758742000000,107
7/24/2026,3:08:19 PM,ASML,ML/,30,55.2493,,CALL,1900,1751,165748,8/21/2026,WHITE,0,28,F,STOCK,Information Technology,F,F,758742000000,1218
7/24/2026,3:08:21 PM,HOOD,BLOCK,14,26.35,,CALL,95,94.24,36890,6/17/2027,WHITE,0,328,F,STOCK,Financials,F,T,95192000000,541
7/24/2026,3:08:27 PM,LRCX,ML/,10,224.34,,CALL,82,303.3,224340,1/15/2027,WHITE,0,175,F,STOCK,Information Technology,F,F,512158000000,222
7/24/2026,3:08:27 PM,LRCX,ML/,10,223.71,,CALL,82,303.3,223710,12/18/2026,WHITE,0,147,F,STOCK,Information Technology,F,F,512158000000,148
7/24/2026,3:08:34 PM,PLTR,BLOCK,100,8.04,,CALL,127,124.18,80400,8/21/2026,WHITE,0,28,F,STOCK,Information Technology,F,F,286478000000,2409
7/24/2026,3:09:06 PM,PLTR,BLOCK,65,2.3251,,CALL,127,124.145,15113,7/31/2026,WHITE,0,7,F,STOCK,Information Technology,F,T,286478000000,4534
7/24/2026,3:09:27 PM,ASML,BLOCK,1,403.5,,PUT,1700,1749.775,40350,1/21/2028,WHITE,0,546,F,STOCK,Information Technology,F,F,758742000000,130
7/24/2026,3:09:33 PM,ASML,BLOCK,12,43,,PUT,1575,1749.775,51600,8/21/2026,WHITE,0,28,F,STOCK,Information Technology,F,F,758742000000,0
7/24/2026,3:09:35 PM,ASML,ML/,50,95.74,,PUT,1720,1749.775,478700,8/21/2026,WHITE,0,28,F,STOCK,Information Technology,F,F,758742000000,206
7/24/2026,3:09:35 PM,ASML,ML/,50,21.7,,CALL,2080,1749.775,108500,8/21/2026,WHITE,0,28,F,STOCK,Information Technology,F,F,758742000000,230
7/24/2026,3:09:35 PM,ASML,ML/,50,86.74,,PUT,1700,1749.775,433700,8/21/2026,WHITE,0,28,F,STOCK,Information Technology,F,F,758742000000,807
7/24/2026,3:09:35 PM,ASML,ML/,50,24.15,,CALL,2060,1749.775,120750,8/21/2026,WHITE,0,28,F,STOCK,Information Technology,F,F,758742000000,122
7/24/2026,3:09:38 PM,WDC,SWEEP,10,26.38,,PUT,500,511.32,26380,7/31/2026,WHITE,0,7,F,STOCK,Information Technology,F,T,252521000000,322
7/24/2026,3:09:38 PM,WDC,BLOCK,26,27.5835,,PUT,502.5,511.32,71717,7/31/2026,WHITE,0,7,F,STOCK,Information Technology,F,T,252521000000,0
7/24/2026,3:09:41 PM,LRCX,SWEEP,14,36.75,,PUT,250,303.3,51450,12/18/2026,WHITE,0,147,F,STOCK,Information Technology,F,F,512158000000,819
7/24/2026,3:09:45 PM,PLTR,ML/,41,39.37,,CALL,160,124.145,161417,12/15/2028,WHITE,0,875,F,STOCK,Information Technology,F,F,286478000000,1987
7/24/2026,3:09:49 PM,LRCX,BLOCK,10,32,,CALL,300,302.5,32000,8/21/2026,WHITE,0,28,F,STOCK,Information Technology,F,F,512158000000,784
7/24/2026,3:09:59 PM,ASML,BLOCK,8,70.2013,,PUT,1765,1745.645,56161,7/31/2026,WHITE,0,7,F,STOCK,Information Technology,F,T,758742000000,21
7/24/2026,3:10:01 PM,ASML,ML/,1,772.4,,CALL,1000,1745.645,77240,11/20/2026,WHITE,0,119,F,STOCK,Information Technology,F,F,758742000000,0
7/24/2026,3:10:01 PM,ASML,ML/,1,359.13,,CALL,1390,1745.645,35913,7/31/2026,WHITE,0,7,F,STOCK,Information Technology,F,T,758742000000,0
7/24/2026,3:10:01 PM,ASML,ML/,1,963.46,,CALL,800,1745.645,96346,11/20/2026,WHITE,0,119,F,STOCK,Information Technology,F,F,758742000000,0
7/24/2026,3:10:09 PM,CRWV,BLOCK,134,0.78,,CALL,85,73.25,10452,7/31/2026,WHITE,0,7,F,STOCK,Information Technology,F,T,49810000000,2617
7/24/2026,3:10:34 PM,LRCX,BLOCK,7,56.2,,CALL,330,302.5,39340,12/18/2026,WHITE,0,147,F,STOCK,Information Technology,F,F,512158000000,572
7/24/2026,3:10:32 PM,ASML,BLOCK,1,262.8,,PUT,1680,1745.645,26280,3/19/2027,WHITE,0,238,F,STOCK,Information Technology,F,F,758742000000,0
7/24/2026,3:10:33 PM,ASML,BLOCK,6,129.9,,CALL,1685,1745.645,77940,8/14/2026,WHITE,0,21,F,STOCK,Information Technology,F,T,758742000000,0
7/24/2026,3:10:34 PM,ASML,ML/,5,131.03,,PUT,1760,1745.645,65515,8/28/2026,WHITE,0,35,F,STOCK,Information Technology,F,T,758742000000,0
7/24/2026,3:10:55 PM,ASML,BLOCK,1,365,,PUT,1860,1745.645,36500,3/19/2027,WHITE,0,238,F,STOCK,Information Technology,F,F,758742000000,0
7/24/2026,3:10:56 PM,ASML,BLOCK,2,150,,CALL,1760,1745.645,30000,9/18/2026,WHITE,0,56,F,STOCK,Information Technology,F,F,758742000000,139
7/24/2026,3:10:56 PM,ASML,ML/,2,156.45,,PUT,1760,1745.645,31290,9/18/2026,WHITE,0,56,F,STOCK,Information Technology,F,F,758742000000,62
7/24/2026,3:10:56 PM,ASML,ML/,2,151.15,,PUT,1750,1745.645,30230,9/18/2026,WHITE,0,56,F,STOCK,Information Technology,F,F,758742000000,0
7/24/2026,3:11:08 PM,ASML,SWEEP,2,129.55,,PUT,1780,1741.875,25910,8/21/2026,WHITE,0,28,F,STOCK,Information Technology,F,F,758742000000,104
7/24/2026,3:11:16 PM,LRCX,BLOCK,79,2.38,AA,PUT,200,302.5,18802,8/21/2026,WHITE,0,28,F,STOCK,Information Technology,F,F,512158000000,1282
7/24/2026,3:11:17 PM,ASML,BLOCK,7,64.1,,PUT,1750,1741.875,44870,7/31/2026,WHITE,0,7,F,STOCK,Information Technology,F,T,758742000000,279
7/24/2026,3:11:18 PM,ASML,BLOCK,3,150,,CALL,1760,1741.875,45000,9/18/2026,WHITE,0,56,F,STOCK,Information Technology,F,F,758742000000,139
7/24/2026,3:11:19 PM,WDC,BLOCK,3,120,,CALL,530,510.475,36000,12/18/2026,WHITE,0,147,F,STOCK,Information Technology,F,F,252521000000,40
7/24/2026,3:11:30 PM,ASML,BLOCK,2,141.1,,PUT,1800,1741.875,28220,8/21/2026,WHITE,0,28,F,STOCK,Information Technology,F,F,758742000000,172
7/24/2026,3:11:42 PM,WDC,ML/,1,250.74,,CALL,300,511.245,25074,1/15/2027,WHITE,0,175,F,STOCK,Information Technology,F,F,252521000000,373
7/24/2026,3:11:58 PM,ASML,SWEEP,2,159.05,,PUT,1810,1741.875,31810,8/28/2026,WHITE,0,35,F,STOCK,Information Technology,F,T,758742000000,0
7/24/2026,3:12:08 PM,LRCX,SWEEP,10,46.36,,CALL,360,301.965,46360,12/18/2026,WHITE,0,147,F,STOCK,Information Technology,F,F,512158000000,650
7/24/2026,3:12:07 PM,ASML,BLOCK,2,167.25,,PUT,1825,1741.875,33450,8/28/2026,WHITE,0,35,F,STOCK,Information Technology,F,T,758742000000,0
7/24/2026,3:12:09 PM,LRCX,BLOCK,78,46.3669,,CALL,360,301.965,361662,12/18/2026,WHITE,0,147,F,STOCK,Information Technology,F,F,512158000000,650
7/24/2026,3:12:09 PM,PLTR,ML/,50,3.25,,PUT,110,124.325,16250,8/21/2026,WHITE,0,28,F,STOCK,Information Technology,F,F,286478000000,14024
7/24/2026,3:12:15 PM,ASML,ML/,5,129.55,,PUT,1760,1741.875,64775,8/28/2026,WHITE,0,35,F,STOCK,Information Technology,F,T,758742000000,0
7/24/2026,3:12:19 PM,LLY,ML/,22,42.08,,CALL,1160,1192.87,92576,7/31/2026,WHITE,0,7,F,STOCK,Health Care,F,T,1037874000000,67
7/24/2026,3:12:21 PM,HOOD,SWEEP,11,33,,CALL,140,94.32,36300,12/15/2028,WHITE,0,875,F,STOCK,Financials,F,F,95192000000,63
7/24/2026,3:13:03 PM,LRCX,ML/,10,96.41,,PUT,350,301.965,96410,1/15/2027,WHITE,0,175,F,STOCK,Information Technology,F,F,512158000000,438
7/24/2026,3:13:03 PM,LRCX,ML/,10,110.35,,PUT,370,301.965,110350,1/15/2027,WHITE,0,175,F,STOCK,Information Technology,F,F,512158000000,416
7/24/2026,3:13:03 PM,LRCX,ML/,10,90.17,,PUT,340,301.965,90170,1/15/2027,WHITE,0,175,F,STOCK,Information Technology,F,F,512158000000,968
7/24/2026,3:13:03 PM,LRCX,ML/,10,77.44,,PUT,320,301.965,77440,1/15/2027,WHITE,0,175,F,STOCK,Information Technology,F,F,512158000000,333
7/24/2026,3:13:04 PM,CRWV,BLOCK,50,10.95,,PUT,65,73.19,54750,11/20/2026,WHITE,0,119,F,STOCK,Information Technology,F,F,49810000000,587
7/24/2026,3:13:07 PM,ASML,ML/,1,398.59,,CALL,1500,1745,39859,12/18/2026,WHITE,0,147,F,STOCK,Information Technology,F,F,758742000000,81
7/24/2026,3:13:07 PM,ASML,ML/,1,408.43,,CALL,1350,1745,40843,8/21/2026,WHITE,0,28,F,STOCK,Information Technology,F,F,758742000000,115
7/24/2026,3:13:14 PM,ASML,BLOCK,1,401.99,,CALL,2900,1745,40199,12/15/2028,WHITE,0,875,F,STOCK,Information Technology,F,F,758742000000,125
7/24/2026,3:13:19 PM,ASML,SWEEP,2,157.3,,PUT,1790,1745,31460,9/4/2026,WHITE,0,42,F,STOCK,Information Technology,F,T,758742000000,0
7/24/2026,3:13:23 PM,ASML,BLOCK,1,283.4,,CALL,1760,1745,28340,1/15/2027,WHITE,0,175,F,STOCK,Information Technology,F,F,758742000000,19
7/24/2026,3:13:31 PM,PLTR,BLOCK,20,29.75,,CALL,95,124.36,59500,8/7/2026,WHITE,0,14,F,STOCK,Information Technology,F,T,286478000000,0
7/24/2026,3:13:43 PM,ASML,SWEEP,2,132.4,,PUT,1710,1745,26480,9/18/2026,WHITE,0,56,F,STOCK,Information Technology,F,F,758742000000,0
7/24/2026,3:13:49 PM,WDC,ML/,30,39.75,,CALL,500,511.245,119250,7/31/2026,WHITE,0,7,F,STOCK,Information Technology,F,T,252521000000,97
7/24/2026,3:13:52 PM,LRCX,ML/,5,137.77,,CALL,185,302.555,68885,1/15/2027,WHITE,0,175,F,STOCK,Information Technology,F,F,512158000000,84
7/24/2026,3:13:52 PM,LRCX,ML/,5,136.714,,CALL,170,302.555,68357,9/18/2026,WHITE,0,56,F,STOCK,Information Technology,F,F,512158000000,321
7/24/2026,3:13:53 PM,ASML,SWEEP,6,127.7,,PUT,1700,1743.56,76620,9/18/2026,WHITE,0,56,F,STOCK,Information Technology,F,F,758742000000,195
7/24/2026,3:13:54 PM,ASML,BLOCK,10,164.6,,PUT,1840,1743.56,164600,8/21/2026,WHITE,0,28,F,STOCK,Information Technology,F,F,758742000000,82
7/24/2026,3:14:03 PM,CRWV,BLOCK,100,9.75,,CALL,77.5,73.27,97500,9/18/2026,WHITE,0,56,F,STOCK,Information Technology,F,F,49810000000,894
7/24/2026,3:14:09 PM,LRCX,ML/,10,49.45,,CALL,370,302.555,49450,1/15/2027,WHITE,0,175,F,STOCK,Information Technology,F,F,512158000000,1301
7/24/2026,3:14:09 PM,LRCX,ML/,10,52.22,,CALL,360,302.555,52220,1/15/2027,WHITE,0,175,F,STOCK,Information Technology,F,F,512158000000,926
7/24/2026,3:14:09 PM,LRCX,ML/,10,58.67,,CALL,340,302.555,58670,1/15/2027,WHITE,0,175,F,STOCK,Information Technology,F,F,512158000000,1093
7/24/2026,3:14:09 PM,LRCX,ML/,10,43.83,,CALL,390,302.555,43830,1/15/2027,WHITE,0,175,F,STOCK,Information Technology,F,F,512158000000,285
7/24/2026,3:14:20 PM,LRCX,BLOCK,6,55.24,,CALL,350,302.555,33144,1/15/2027,WHITE,0,175,F,STOCK,Information Technology,F,F,512158000000,1242
7/24/2026,3:14:32 PM,HOOD,BLOCK,200,1.55,,CALL,120,94.32,31000,8/21/2026,WHITE,0,28,F,STOCK,Financials,F,F,95192000000,10261
7/24/2026,3:14:51 PM,CRWV,ML/,25,12.54,,PUT,72.5,73.27,31350,10/16/2026,WHITE,0,84,F,STOCK,Information Technology,F,F,49810000000,3031
7/24/2026,3:14:51 PM,CRWV,ML/,25,12.06,,PUT,75,73.27,30150,9/18/2026,WHITE,0,56,F,STOCK,Information Technology,F,F,49810000000,3841
7/24/2026,3:15:05 PM,ASML,BLOCK,2,252.35,,PUT,1800,1743.56,50470,11/20/2026,WHITE,0,119,F,STOCK,Information Technology,F,F,758742000000,15
7/24/2026,3:15:08 PM,PLTR,BLOCK,30,30.3,,CALL,95,124.185,90900,8/21/2026,WHITE,0,28,F,STOCK,Information Technology,F,F,286478000000,142
7/24/2026,3:15:19 PM,PLTR,SWEEP,71,1.63,,CALL,129,124.13,11573,7/31/2026,WHITE,0,7,F,STOCK,Information Technology,F,T,286478000000,3938
7/24/2026,3:15:35 PM,WDC,BLOCK,3,126,,CALL,510,510.95,37800,12/18/2026,WHITE,0,147,F,STOCK,Information Technology,F,F,252521000000,54
7/24/2026,3:15:41 PM,ASML,SWEEP,2,159.9,,PUT,1540,1743.615,31980,1/15/2027,WHITE,0,175,F,STOCK,Information Technology,F,F,758742000000,43
7/24/2026,3:15:53 PM,LLY,ML/,1,281.73,,CALL,930,1193.007,28173,10/16/2026,WHITE,0,84,F,STOCK,Health Care,F,F,1037874000000,0
7/24/2026,3:15:55 PM,LRCX,ML/,10,32.97,,PUT,270,302.345,32970,10/16/2026,WHITE,0,84,F,STOCK,Information Technology,F,F,512158000000,404
7/24/2026,3:15:55 PM,LRCX,ML/,10,37.52,,PUT,280,302.345,37520,10/16/2026,WHITE,0,84,F,STOCK,Information Technology,F,F,512158000000,319
7/24/2026,3:16:00 PM,PLTR,ML/,5,112.13,,CALL,15,124.13,56065,12/15/2028,WHITE,0,875,F,STOCK,Information Technology,F,F,286478000000,240
7/24/2026,3:16:08 PM,ASML,BLOCK,2,136.15,,PUT,1480,1743.615,27230,1/15/2027,WHITE,0,175,F,STOCK,Information Technology,F,F,758742000000,0
7/24/2026,3:16:09 PM,ASML,BLOCK,1,310.55,BB,CALL,1700,1743.615,31055,1/15/2027,WHITE,0,175,F,STOCK,Information Technology,F,F,758742000000,200
7/24/2026,3:16:10 PM,LRCX,BLOCK,22,13.89,,PUT,290,301.725,30558,7/31/2026,WHITE,0,7,F,STOCK,Information Technology,F,T,512158000000,3310
7/24/2026,3:16:18 PM,LRCX,BLOCK,6,76.95,,PUT,370,301.725,46170,8/21/2026,WHITE,0,28,F,STOCK,Information Technology,F,F,512158000000,435
7/24/2026,3:16:25 PM,LRCX,BLOCK,4,76.95,,PUT,370,301.725,30780,8/21/2026,WHITE,0,28,F,STOCK,Information Technology,F,F,512158000000,435
7/24/2026,3:16:26 PM,ASML,BLOCK,1,323.1,,CALL,1800,1743.615,32310,3/19/2027,WHITE,0,238,F,STOCK,Information Technology,F,F,758742000000,19
7/24/2026,3:16:28 PM,LRCX,BLOCK,6,45.81,,CALL,380,301.725,27486,1/15/2027,WHITE,0,175,F,STOCK,Information Technology,F,F,512158000000,291
7/24/2026,3:16:32 PM,HOOD,BLOCK,47,5.91,,CALL,100,94.275,27777,8/21/2026,WHITE,0,28,F,STOCK,Financials,F,F,95192000000,13051
7/24/2026,3:16:36 PM,HOOD,SWEEP,190,0.8516,,CALL,150,94.275,16180,9/18/2026,WHITE,0,56,F,STOCK,Financials,F,F,95192000000,7923
7/24/2026,3:16:46 PM,HOOD,BLOCK,200,0.55,,CALL,115,94.26,11000,7/31/2026,WHITE,0,7,F,STOCK,Financials,F,T,95192000000,2454
7/24/2026,3:16:48 PM,ASML,BLOCK,2,125.85,,PUT,1360,1743.69,25170,3/19/2027,WHITE,0,238,F,STOCK,Information Technology,F,F,758742000000,0
7/24/2026,3:16:53 PM,HOOD,SWEEP,140,0.85,,CALL,150,94.26,11900,9/18/2026,WHITE,0,56,F,STOCK,Financials,F,F,95192000000,7923
7/24/2026,3:16:58 PM,ASML,SWEEP,2,298,,PUT,1660,1743.69,59600,6/17/2027,WHITE,0,328,F,STOCK,Information Technology,F,T,758742000000,0
7/24/2026,3:16:59 PM,ASML,SWEEP,6,364.35,,PUT,1780,1743.69,218610,6/17/2027,WHITE,0,328,F,STOCK,Information Technology,F,T,758742000000,13
7/24/2026,3:17:01 PM,PLTR,BLOCK,110,0.93,,CALL,132,124.13,10230,7/31/2026,WHITE,0,7,F,STOCK,Information Technology,F,T,286478000000,4240
7/24/2026,3:17:03 PM,HOOD,BLOCK,190,1.5499,,CALL,120,94.26,29449,8/21/2026,WHITE,0,28,F,STOCK,Financials,F,F,95192000000,10261
7/24/2026,3:17:08 PM,ASML,BLOCK,2,352.45,,PUT,1760,1743.69,70490,6/17/2027,WHITE,0,328,F,STOCK,Information Technology,F,T,758742000000,0
7/24/2026,3:17:25 PM,CRWV,ML/,46,19.6487,,PUT,88,73.26,90384,9/4/2026,WHITE,0,42,F,STOCK,Information Technology,F,T,49810000000,0
7/24/2026,3:17:25 PM,CRWV,ML/,46,20.5913,,PUT,90,73.26,94720,8/28/2026,WHITE,0,35,F,STOCK,Information Technology,F,T,49810000000,0
7/24/2026,3:17:33 PM,LRCX,ML/,5,154.746,,CALL,150,301.725,77373,9/18/2026,WHITE,0,56,F,STOCK,Information Technology,F,F,512158000000,0
7/24/2026,3:17:33 PM,LRCX,ML/,5,155.828,,CALL,160,301.725,77914,1/15/2027,WHITE,0,175,F,STOCK,Information Technology,F,F,512158000000,344
7/24/2026,3:17:37 PM,CRWV,BLOCK,20,23.51,,PUT,82.5,73.36,47020,1/15/2027,WHITE,0,175,F,STOCK,Information Technology,F,F,49810000000,1838
7/24/2026,3:17:40 PM,ASML,BLOCK,1,382.3,,PUT,1680,1743.69,38230,12/17/2027,WHITE,0,511,F,STOCK,Information Technology,F,F,758742000000,3
7/24/2026,3:17:41 PM,ASML,BLOCK,1,382.8,,PUT,1680,1743.69,38280,12/17/2027,WHITE,0,511,F,STOCK,Information Technology,F,F,758742000000,3
7/24/2026,3:17:44 PM,CRWV,BLOCK,200,11.47,,PUT,84,73.36,229400,7/31/2026,WHITE,0,7,F,STOCK,Information Technology,F,T,49810000000,501
7/24/2026,3:17:44 PM,HOOD,BLOCK,25,13.35,,PUT,106,94.26,33375,7/31/2026,WHITE,0,7,F,STOCK,Financials,F,T,95192000000,387
7/24/2026,3:17:49 PM,PLTR,ML/,10,41.67,,CALL,150,124.08,41670,12/15/2028,WHITE,0,875,F,STOCK,Information Technology,F,F,286478000000,3451
7/24/2026,3:17:49 PM,PLTR,ML/,10,30.95,,CALL,200,124.08,30950,12/15/2028,WHITE,0,875,F,STOCK,Information Technology,F,F,286478000000,3752
7/24/2026,3:17:56 PM,PLTR,ML/,59,34.9769,,PUT,120,124.08,206364,12/15/2028,WHITE,0,875,F,STOCK,Information Technology,F,F,286478000000,2823
7/24/2026,3:17:56 PM,PLTR,ML/,59,31.2234,,PUT,125,124.08,184218,1/21/2028,WHITE,0,546,F,STOCK,Information Technology,F,F,286478000000,5896
